"Book"	"name"	"author"	"language"	"wikiLink"	"authorName"	"authorWikiLink"
"http://dbpedia.org/resource/A_Fall_of_Moondust"	"A Fall of Moondust"	"http://dbpedia.org/resource/Arthur_C._Clarke"	"English"	"http://en.wikipedia.org/wiki/A_Fall_of_Moondust?oldid=603632293"	"Sri Lankabhimanya"	"http://en.wikipedia.org/wiki/Arthur_C._Clarke?oldid=606424371"
"http://dbpedia.org/resource/A_Fall_of_Moondust"	"A Fall of Moondust"	"http://dbpedia.org/resource/Arthur_C._Clarke"	"English"	"http://en.wikipedia.org/wiki/A_Fall_of_Moondust?oldid=603632293"	"Sir Arthur C. Clarke"	"http://en.wikipedia.org/wiki/Arthur_C._Clarke?oldid=606424371"
"http://dbpedia.org/resource/A_Fine_Night_for_Dying"	"A Fine Night for Dying"	"http://dbpedia.org/resource/Jack_Higgins"	"English"	"http://en.wikipedia.org/wiki/A_Fine_Night_for_Dying?oldid=586691152"	"Higgins, Jack"	"http://en.wikipedia.org/wiki/Jack_Higgins?oldid=605911940"
"http://dbpedia.org/resource/A_Fine_Night_for_Dying"	"A Fine Night for Dying"	"http://dbpedia.org/resource/Jack_Higgins"	"English"	"http://en.wikipedia.org/wiki/A_Fine_Night_for_Dying?oldid=586691152"	"Jack Higgins"	"http://en.wikipedia.org/wiki/Jack_Higgins?oldid=605911940"
"http://dbpedia.org/resource/A_Forest_Apart"	"A Forest Apart"	"http://dbpedia.org/resource/Troy_Denning"	"English"	"http://en.wikipedia.org/wiki/A_Forest_Apart?oldid=600361962"	"Denning, Troy"	"http://en.wikipedia.org/wiki/Troy_Denning?oldid=602585739"
"http://dbpedia.org/resource/A_Forest_Apart"	"A Forest Apart"	"http://dbpedia.org/resource/Troy_Denning"	"English"	"http://en.wikipedia.org/wiki/A_Forest_Apart?oldid=600361962"	"Troy Denning"	"http://en.wikipedia.org/wiki/Troy_Denning?oldid=602585739"
"http://dbpedia.org/resource/A_Frolic_of_His_Own"	"A Frolic of His Own"	"http://dbpedia.org/resource/William_Gaddis"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Frolic_of_His_Own?oldid=589008309"	"Gaddis, William"	"http://en.wikipedia.org/wiki/William_Gaddis?oldid=594122568"
"http://dbpedia.org/resource/A_Frolic_of_His_Own"	"A Frolic of His Own"	"http://dbpedia.org/resource/William_Gaddis"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Frolic_of_His_Own?oldid=589008309"	"William Gaddis"	"http://en.wikipedia.org/wiki/William_Gaddis?oldid=594122568"
"http://dbpedia.org/resource/A_Ghost_in_Monte_Carlo"	"A Ghost in Monte Carlo"	"http://dbpedia.org/resource/Barbara_Cartland"	"English"	"http://en.wikipedia.org/wiki/A_Ghost_in_Monte_Carlo?oldid=564732027"	"(DBE CStJ)"	"http://en.wikipedia.org/wiki/Barbara_Cartland?oldid=606785967"
"http://dbpedia.org/resource/A_Ghost_in_Monte_Carlo"	"A Ghost in Monte Carlo"	"http://dbpedia.org/resource/Barbara_Cartland"	"English"	"http://en.wikipedia.org/wiki/A_Ghost_in_Monte_Carlo?oldid=564732027"	"Cartland, Barbara"	"http://en.wikipedia.org/wiki/Barbara_Cartland?oldid=606785967"
"http://dbpedia.org/resource/A_Ghost_in_Monte_Carlo"	"A Ghost in Monte Carlo"	"http://dbpedia.org/resource/Barbara_Cartland"	"English"	"http://en.wikipedia.org/wiki/A_Ghost_in_Monte_Carlo?oldid=564732027"	"Dame Barbara Cartland"	"http://en.wikipedia.org/wiki/Barbara_Cartland?oldid=606785967"
"http://dbpedia.org/resource/A_Ghost_in_Monte_Carlo"	"A Ghost in Monte Carlo"	"http://dbpedia.org/resource/Barbara_Cartland"	"English"	"http://en.wikipedia.org/wiki/A_Ghost_in_Monte_Carlo?oldid=564732027"	"Barbara Cartland"	"http://en.wikipedia.org/wiki/Barbara_Cartland?oldid=606785967"
"http://dbpedia.org/resource/A_Gift_Upon_the_Shore"	"A Gift Upon the Shore"	"http://dbpedia.org/resource/M._K._Wren"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Gift_Upon_the_Shore?oldid=577627557"	"M. K. Wren"	"http://en.wikipedia.org/wiki/M._K._Wren?oldid=590133637"
"http://dbpedia.org/resource/A_Gift_Upon_the_Shore"	"A Gift Upon the Shore"	"http://dbpedia.org/resource/M._K._Wren"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Gift_Upon_the_Shore?oldid=577627557"	"Martha Kay Renfroe"	"http://en.wikipedia.org/wiki/M._K._Wren?oldid=590133637"
"http://dbpedia.org/resource/A_Gift_Upon_the_Shore"	"A Gift Upon the Shore"	"http://dbpedia.org/resource/M._K._Wren"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Gift_Upon_the_Shore?oldid=577627557"	"Wren, M. K."	"http://en.wikipedia.org/wiki/M._K._Wren?oldid=590133637"
"http://dbpedia.org/resource/A_Great_and_Terrible_Beauty"	"A Great and Terrible Beauty"	"http://dbpedia.org/resource/Libba_Bray"	"English"	"http://en.wikipedia.org/wiki/A_Great_and_Terrible_Beauty?oldid=588732669"	"Bray, Libba"	"http://en.wikipedia.org/wiki/Libba_Bray?oldid=606426692"
"http://dbpedia.org/resource/A_Great_and_Terrible_Beauty"	"A Great and Terrible Beauty"	"http://dbpedia.org/resource/Libba_Bray"	"English"	"http://en.wikipedia.org/wiki/A_Great_and_Terrible_Beauty?oldid=588732669"	"Libba Bray"	"http://en.wikipedia.org/wiki/Libba_Bray?oldid=606426692"
"http://dbpedia.org/resource/A_History_of_the_World_in_10%C2%BD_Chapters"	"A History of the World in 10½ Chapters"	"http://dbpedia.org/resource/Julian_Barnes"	"English"	"http://en.wikipedia.org/wiki/A_History_of_the_World_in_10½_Chapters?oldid=591909015"	"Barnes, Julian"	"http://en.wikipedia.org/wiki/Julian_Barnes?oldid=605688578"
"http://dbpedia.org/resource/A_History_of_the_World_in_10%C2%BD_Chapters"	"A History of the World in 10½ Chapters"	"http://dbpedia.org/resource/Julian_Barnes"	"English"	"http://en.wikipedia.org/wiki/A_History_of_the_World_in_10½_Chapters?oldid=591909015"	"Julian Barnes"	"http://en.wikipedia.org/wiki/Julian_Barnes?oldid=605688578"
"http://dbpedia.org/resource/A_House_for_Mr_Biswas"	"A House for Mr Biswas"	"http://dbpedia.org/resource/V._S._Naipaul"	"English"	"http://en.wikipedia.org/wiki/A_House_for_Mr_Biswas?oldid=592022243"	"V. S. Naipaul"	"http://en.wikipedia.org/wiki/V._S._Naipaul?oldid=606780203"
"http://dbpedia.org/resource/A_House_for_Mr_Biswas"	"A House for Mr Biswas"	"http://dbpedia.org/resource/V._S._Naipaul"	"English"	"http://en.wikipedia.org/wiki/A_House_for_Mr_Biswas?oldid=592022243"	"Naipaul, V. S."	"http://en.wikipedia.org/wiki/V._S._Naipaul?oldid=606780203"
"http://dbpedia.org/resource/A_Kingdom_of_Dreams"	"A Kingdom of Dreams"	"http://dbpedia.org/resource/Judith_McNaught"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Kingdom_of_Dreams?oldid=585806200"	"Judith McNaught"	"http://en.wikipedia.org/wiki/Judith_McNaught?oldid=600910691"
"http://dbpedia.org/resource/A_Kingdom_of_Dreams"	"A Kingdom of Dreams"	"http://dbpedia.org/resource/Judith_McNaught"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Kingdom_of_Dreams?oldid=585806200"	"Judith Spaeth McNaught Smith"	"http://en.wikipedia.org/wiki/Judith_McNaught?oldid=600910691"
"http://dbpedia.org/resource/A_Kingdom_of_Dreams"	"A Kingdom of Dreams"	"http://dbpedia.org/resource/Judith_McNaught"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Kingdom_of_Dreams?oldid=585806200"	"McNaught, Judith"	"http://en.wikipedia.org/wiki/Judith_McNaught?oldid=600910691"
"http://dbpedia.org/resource/A_Man_in_Full"	"A Man in Full"	"http://dbpedia.org/resource/Tom_Wolfe"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Man_in_Full?oldid=594388133"	"Tom Wolfe"	"http://en.wikipedia.org/wiki/Tom_Wolfe?oldid=605961364"
"http://dbpedia.org/resource/A_Man_in_Full"	"A Man in Full"	"http://dbpedia.org/resource/Tom_Wolfe"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Man_in_Full?oldid=594388133"	"Wolfe, Tom"	"http://en.wikipedia.org/wiki/Tom_Wolfe?oldid=605961364"
"http://dbpedia.org/resource/A_Map_of_the_World"	"A Map of the World"	"http://dbpedia.org/resource/Jane_Hamilton"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Map_of_the_World?oldid=594596136"	"Hamilton, Jane"	"http://en.wikipedia.org/wiki/Jane_Hamilton?oldid=595945826"
"http://dbpedia.org/resource/A_Map_of_the_World"	"A Map of the World"	"http://dbpedia.org/resource/Jane_Hamilton"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Map_of_the_World?oldid=594596136"	"Jane Hamilton"	"http://en.wikipedia.org/wiki/Jane_Hamilton?oldid=595945826"
"http://dbpedia.org/resource/A_Memory_of_Light"	"A Memory of Light"	"http://dbpedia.org/resource/Brandon_Sanderson"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Memory_of_Light?oldid=603671326"	"Brandon Sanderson"	"http://en.wikipedia.org/wiki/Brandon_Sanderson?oldid=606523318"
"http://dbpedia.org/resource/A_Memory_of_Light"	"A Memory of Light"	"http://dbpedia.org/resource/Brandon_Sanderson"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Memory_of_Light?oldid=603671326"	"Sanderson, Brandon"	"http://en.wikipedia.org/wiki/Brandon_Sanderson?oldid=606523318"
"http://dbpedia.org/resource/A_Mother's_Gift"	"A Mother's Gift"	"http://dbpedia.org/resource/Lynne_Spears"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Mother's_Gift?oldid=563023007"	"Lynne Spears"	"http://en.wikipedia.org/wiki/Lynne_Spears?oldid=603511258"
"http://dbpedia.org/resource/A_Mother's_Gift"	"A Mother's Gift"	"http://dbpedia.org/resource/Lynne_Spears"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Mother's_Gift?oldid=563023007"	"Spears, Lynne"	"http://en.wikipedia.org/wiki/Lynne_Spears?oldid=603511258"
"http://dbpedia.org/resource/A_Patchwork_Planet"	"A Patchwork Planet"	"http://dbpedia.org/resource/Anne_Tyler"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Patchwork_Planet?oldid=596897438"	"Anne Tyler"	"http://en.wikipedia.org/wiki/Anne_Tyler?oldid=605607569"
"http://dbpedia.org/resource/A_Patchwork_Planet"	"A Patchwork Planet"	"http://dbpedia.org/resource/Anne_Tyler"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Patchwork_Planet?oldid=596897438"	"Tyler, Anne"	"http://en.wikipedia.org/wiki/Anne_Tyler?oldid=605607569"
"http://dbpedia.org/resource/A_Peace_to_End_All_Peace"	"A Peace to End All Peace"	"http://dbpedia.org/resource/David_Fromkin"	"English"	"http://en.wikipedia.org/wiki/A_Peace_to_End_All_Peace?oldid=606415932"	"Fromkin, David"	"http://en.wikipedia.org/wiki/David_Fromkin?oldid=595645728"
"http://dbpedia.org/resource/A_Peace_to_End_All_Peace"	"A Peace to End All Peace"	"http://dbpedia.org/resource/David_Fromkin"	"English"	"http://en.wikipedia.org/wiki/A_Peace_to_End_All_Peace?oldid=606415932"	"David Fromkin"	"http://en.wikipedia.org/wiki/David_Fromkin?oldid=595645728"
"http://dbpedia.org/resource/A_Presumption_of_Death"	"A Presumption of Death"	"http://dbpedia.org/resource/Jill_Paton_Walsh"	"English"	"http://en.wikipedia.org/wiki/A_Presumption_of_Death?oldid=591048587"	"Paton Walsh, Jill"	"http://en.wikipedia.org/wiki/Jill_Paton_Walsh?oldid=594194011"
"http://dbpedia.org/resource/A_Presumption_of_Death"	"A Presumption of Death"	"http://dbpedia.org/resource/Jill_Paton_Walsh"	"English"	"http://en.wikipedia.org/wiki/A_Presumption_of_Death?oldid=591048587"	"Jill Paton Walsh"	"http://en.wikipedia.org/wiki/Jill_Paton_Walsh?oldid=594194011"
"http://dbpedia.org/resource/A_Question_of_Blood"	"A Question of Blood"	"http://dbpedia.org/resource/Ian_Rankin"	"English"	"http://en.wikipedia.org/wiki/A_Question_of_Blood?oldid=597536498"	"Ian Rankin"	"http://en.wikipedia.org/wiki/Ian_Rankin?oldid=603771167"
"http://dbpedia.org/resource/A_Question_of_Blood"	"A Question of Blood"	"http://dbpedia.org/resource/Ian_Rankin"	"English"	"http://en.wikipedia.org/wiki/A_Question_of_Blood?oldid=597536498"	"Rankin, Ian"	"http://en.wikipedia.org/wiki/Ian_Rankin?oldid=603771167"
"http://dbpedia.org/resource/A_Shadow_on_the_Glass"	"A Shadow on the Glass"	"http://dbpedia.org/resource/Ian_Irvine"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Shadow_on_the_Glass?oldid=588238752"	"Ian Irvine"	"http://en.wikipedia.org/wiki/Ian_Irvine?oldid=593799128"
"http://dbpedia.org/resource/A_Shadow_on_the_Glass"	"A Shadow on the Glass"	"http://dbpedia.org/resource/Ian_Irvine"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Shadow_on_the_Glass?oldid=588238752"	"Irvine, Ian"	"http://en.wikipedia.org/wiki/Ian_Irvine?oldid=593799128"
"http://dbpedia.org/resource/A_Single_Shard"	"A Single Shard"	"http://dbpedia.org/resource/Linda_Sue_Park"	"English"	"http://en.wikipedia.org/wiki/A_Single_Shard?oldid=603163588"	"Linda Sue Park"	"http://en.wikipedia.org/wiki/Linda_Sue_Park?oldid=602426495"
"http://dbpedia.org/resource/A_Single_Shard"	"A Single Shard"	"http://dbpedia.org/resource/Linda_Sue_Park"	"English"	"http://en.wikipedia.org/wiki/A_Single_Shard?oldid=603163588"	"Park, Linda Sue"	"http://en.wikipedia.org/wiki/Linda_Sue_Park?oldid=602426495"
"http://dbpedia.org/resource/A_Stranger_Is_Watching"	"A Stranger Is Watching"	"http://dbpedia.org/resource/Mary_Higgins_Clark"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Stranger_Is_Watching?oldid=577917603"	"Higgins Clark, Mary"	"http://en.wikipedia.org/wiki/Mary_Higgins_Clark?oldid=604136935"
"http://dbpedia.org/resource/A_Stranger_Is_Watching"	"A Stranger Is Watching"	"http://dbpedia.org/resource/Mary_Higgins_Clark"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Stranger_Is_Watching?oldid=577917603"	"Mary Higgins Clark"	"http://en.wikipedia.org/wiki/Mary_Higgins_Clark?oldid=604136935"
"http://dbpedia.org/resource/A_Stroke_of_Midnight"	"A Stroke of Midnight"	"http://dbpedia.org/resource/Laurell_K._Hamilton"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Stroke_of_Midnight?oldid=577890691"	"Hamilton, Laurell K."	"http://en.wikipedia.org/wiki/Laurell_K._Hamilton?oldid=597529405"
"http://dbpedia.org/resource/A_Stroke_of_Midnight"	"A Stroke of Midnight"	"http://dbpedia.org/resource/Laurell_K._Hamilton"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Stroke_of_Midnight?oldid=577890691"	"Laurell K. Hamilton"	"http://en.wikipedia.org/wiki/Laurell_K._Hamilton?oldid=597529405"
"http://dbpedia.org/resource/A_Stroke_of_Midnight"	"A Stroke of Midnight"	"http://dbpedia.org/resource/Laurell_K._Hamilton"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Stroke_of_Midnight?oldid=577890691"	"Laurell Kaye Hamilton"	"http://en.wikipedia.org/wiki/Laurell_K._Hamilton?oldid=597529405"
"http://dbpedia.org/resource/A_Suitable_Boy"	"A Suitable Boy: A Novel"	"http://dbpedia.org/resource/Vikram_Seth"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Suitable_Boy?oldid=606343671"	"Seth, Vikram"	"http://en.wikipedia.org/wiki/Vikram_Seth?oldid=606280315"
"http://dbpedia.org/resource/A_Suitable_Boy"	"A Suitable Boy: A Novel"	"http://dbpedia.org/resource/Vikram_Seth"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Suitable_Boy?oldid=606343671"	"Vikram Seth"	"http://en.wikipedia.org/wiki/Vikram_Seth?oldid=606280315"
"http://dbpedia.org/resource/A_Summons_to_Memphis"	"A Summons to Memphis"	"http://dbpedia.org/resource/Peter_Matthew_Hillsman_Taylor"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Summons_to_Memphis?oldid=544928439"	"Taylor, Peter Matthew Hillsman"	"http://en.wikipedia.org/wiki/Peter_Matthew_Hillsman_Taylor?oldid=605837207"
"http://dbpedia.org/resource/A_Summons_to_Memphis"	"A Summons to Memphis"	"http://dbpedia.org/resource/Peter_Matthew_Hillsman_Taylor"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Summons_to_Memphis?oldid=544928439"	"Peter Matthew Hillsman Taylor"	"http://en.wikipedia.org/wiki/Peter_Matthew_Hillsman_Taylor?oldid=605837207"
"http://dbpedia.org/resource/A_Sword_for_a_Dragon"	"A Sword for a Dragon"	"http://dbpedia.org/resource/Christopher_Rowley"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Sword_for_a_Dragon?oldid=374554632"	"Christopher Rowley"	"http://en.wikipedia.org/wiki/Christopher_Rowley?oldid=560859852"
"http://dbpedia.org/resource/A_Sword_for_a_Dragon"	"A Sword for a Dragon"	"http://dbpedia.org/resource/Christopher_Rowley"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Sword_for_a_Dragon?oldid=374554632"	"Rowley, Christopher"	"http://en.wikipedia.org/wiki/Christopher_Rowley?oldid=560859852"
"http://dbpedia.org/resource/A_Theory_of_Fun_for_Game_Design"	"A Theory of Fun for Game Design"	"http://dbpedia.org/resource/Raph_Koster"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Theory_of_Fun_for_Game_Design?oldid=600763495"	"Koster, Raph"	"http://en.wikipedia.org/wiki/Raph_Koster?oldid=604074431"
"http://dbpedia.org/resource/A_Theory_of_Fun_for_Game_Design"	"A Theory of Fun for Game Design"	"http://dbpedia.org/resource/Raph_Koster"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Theory_of_Fun_for_Game_Design?oldid=600763495"	"Raph Koster"	"http://en.wikipedia.org/wiki/Raph_Koster?oldid=604074431"
"http://dbpedia.org/resource/A_Thousand_Acres"	"A Thousand Acres"	"http://dbpedia.org/resource/Jane_Smiley"	"English"	"http://en.wikipedia.org/wiki/A_Thousand_Acres?oldid=597770395"	"Jane Smiley"	"http://en.wikipedia.org/wiki/Jane_Smiley?oldid=603740887"
"http://dbpedia.org/resource/A_Thousand_Acres"	"A Thousand Acres"	"http://dbpedia.org/resource/Jane_Smiley"	"English"	"http://en.wikipedia.org/wiki/A_Thousand_Acres?oldid=597770395"	"Smiley, Jane"	"http://en.wikipedia.org/wiki/Jane_Smiley?oldid=603740887"
"http://dbpedia.org/resource/A_Thousand_Lies"	"A Thousand Lies"	"http://dbpedia.org/resource/Laura_Wilson_(writer)"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Thousand_Lies?oldid=425709965"	"Laura Wilson"	"http://en.wikipedia.org/wiki/Laura_Wilson_(writer)?oldid=591661370"
"http://dbpedia.org/resource/A_Thousand_Lies"	"A Thousand Lies"	"http://dbpedia.org/resource/Laura_Wilson_(writer)"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Thousand_Lies?oldid=425709965"	"Wilson, Laura"	"http://en.wikipedia.org/wiki/Laura_Wilson_(writer)?oldid=591661370"
"http://dbpedia.org/resource/A_Virtuous_Woman"	"A Virtuous Woman"	"http://dbpedia.org/resource/Kaye_Gibbons"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Virtuous_Woman?oldid=544946407"	"Kaye Gibbons"	"http://en.wikipedia.org/wiki/Kaye_Gibbons?oldid=595079008"
"http://dbpedia.org/resource/A_Virtuous_Woman"	"A Virtuous Woman"	"http://dbpedia.org/resource/Kaye_Gibbons"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Virtuous_Woman?oldid=544946407"	"Gibbons, Kaye"	"http://en.wikipedia.org/wiki/Kaye_Gibbons?oldid=595079008"
"http://dbpedia.org/resource/A_Visit_to_William_Blake's_Inn"	"A Visit to William Blake's Inn"	"http://dbpedia.org/resource/Nancy_Willard"	"English"	"http://en.wikipedia.org/wiki/A_Visit_to_William_Blake's_Inn?oldid=606304542"	"Nancy Willard"	"http://en.wikipedia.org/wiki/Nancy_Willard?oldid=587925061"
"http://dbpedia.org/resource/A_Visit_to_William_Blake's_Inn"	"A Visit to William Blake's Inn"	"http://dbpedia.org/resource/Nancy_Willard"	"English"	"http://en.wikipedia.org/wiki/A_Visit_to_William_Blake's_Inn?oldid=606304542"	"Willard, Nancy"	"http://en.wikipedia.org/wiki/Nancy_Willard?oldid=587925061"
"http://dbpedia.org/resource/A_World_of_Hurt"	"A World of Hurt"	"http://dbpedia.org/resource/David_Sherman"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_World_of_Hurt?oldid=577125106"	"David Sherman"	"http://en.wikipedia.org/wiki/David_Sherman?oldid=594297963"
"http://dbpedia.org/resource/A_World_of_Hurt"	"A World of Hurt"	"http://dbpedia.org/resource/David_Sherman"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_World_of_Hurt?oldid=577125106"	"Sherman, David"	"http://en.wikipedia.org/wiki/David_Sherman?oldid=594297963"
"http://dbpedia.org/resource/A_Year_Down_Yonder"	"A Year Down Yonder"	"http://dbpedia.org/resource/Richard_Peck_(writer)"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Year_Down_Yonder?oldid=597296297"	"Peck, Richard"	"http://en.wikipedia.org/wiki/Richard_Peck_(writer)?oldid=594743843"
"http://dbpedia.org/resource/A_Year_Down_Yonder"	"A Year Down Yonder"	"http://dbpedia.org/resource/Richard_Peck_(writer)"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/A_Year_Down_Yonder?oldid=597296297"	"Richard Peck"	"http://en.wikipedia.org/wiki/Richard_Peck_(writer)?oldid=594743843"
"http://dbpedia.org/resource/A_Yellow_Raft_in_Blue_Water"	"A Yellow Raft in Blue Water"	"http://dbpedia.org/resource/Michael_Dorris"	"English"	"http://en.wikipedia.org/wiki/A_Yellow_Raft_in_Blue_Water?oldid=584888817"	"Dorris, Michael"	"http://en.wikipedia.org/wiki/Michael_Dorris?oldid=604806207"
"http://dbpedia.org/resource/A_Yellow_Raft_in_Blue_Water"	"A Yellow Raft in Blue Water"	"http://dbpedia.org/resource/Michael_Dorris"	"English"	"http://en.wikipedia.org/wiki/A_Yellow_Raft_in_Blue_Water?oldid=584888817"	"Michael Dorris"	"http://en.wikipedia.org/wiki/Michael_Dorris?oldid=604806207"
"http://dbpedia.org/resource/Abismoj"	"Abismoj"	"http://dbpedia.org/resource/Jan_Fethke"	"http://dbpedia.org/resource/Esperanto"	"http://en.wikipedia.org/wiki/Abismoj?oldid=576201284"	"Jan Fethke"	"http://en.wikipedia.org/wiki/Jan_Fethke?oldid=560343925"
"http://dbpedia.org/resource/Abismoj"	"Abismoj"	"http://dbpedia.org/resource/Jan_Fethke"	"http://dbpedia.org/resource/Esperanto"	"http://en.wikipedia.org/wiki/Abismoj?oldid=576201284"	"Fethke, Jan"	"http://en.wikipedia.org/wiki/Jan_Fethke?oldid=560343925"
"http://dbpedia.org/resource/Acorna's_People"	"Acorna's People"	"http://dbpedia.org/resource/Elizabeth_Ann_Scarborough"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Acorna's_People?oldid=544683774"	"Elizabeth Ann Scarborough"	"http://en.wikipedia.org/wiki/Elizabeth_Ann_Scarborough?oldid=596134590"
"http://dbpedia.org/resource/Acorna's_People"	"Acorna's People"	"http://dbpedia.org/resource/Elizabeth_Ann_Scarborough"	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Acorna's_People?oldid=544683774"	"Scarborough, Elizabeth Ann"	"http://en.wikipedia.org/wiki/Elizabeth_Ann_Scarborough?oldid=596134590"
"http://dbpedia.org/resource/Adam_Loveday"	"Adam Loveday"	"http://dbpedia.org/resource/Kate_Tremayne"	"English"	"http://en.wikipedia.org/wiki/Adam_Loveday?oldid=580064803"	"Tremayne, Kate"	"http://en.wikipedia.org/wiki/Kate_Tremayne?oldid=556733410"
"http://dbpedia.org/resource/Adam_Loveday"	"Adam Loveday"	"http://dbpedia.org/resource/Kate_Tremayne"	"English"	"http://en.wikipedia.org/wiki/Adam_Loveday?oldid=580064803"	"Kate Tremayne"	"http://en.wikipedia.org/wiki/Kate_Tremayne?oldid=556733410"
"http://dbpedia.org/resource/Adiamante"	"Adiamante"	"http://dbpedia.org/resource/L._E._Modesitt,_Jr."	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Adiamante?oldid=578552101"	"Leland Exton Modesitt, Jr."	"http://en.wikipedia.org/wiki/L._E._Modesitt,_Jr.?oldid=605979537"
"http://dbpedia.org/resource/Adiamante"	"Adiamante"	"http://dbpedia.org/resource/L._E._Modesitt,_Jr."	"http://dbpedia.org/resource/English_language"	"http://en.wikipedia.org/wiki/Adiamante?oldid=578552101"	"Modesitt, L. E., Jr."	"http://en.wikipedia.org/wiki/L._E._Modesitt,_Jr.?oldid=605979537"
"http://dbpedia.org/resource/Advise_and_Consent"	"Advise and Consent"	"http://dbpedia.org/resource/Allen_Drury"	"English"	"http://en.wikipedia.org/wiki/Advise_and_Consent?oldid=603830109"	"Allen Stuart Drury"	"http://en.wikipedia.org/wiki/Allen_Drury?oldid=604241032"
"http://dbpedia.org/resource/Advise_and_Consent"	"Advise and Consent"	"http://dbpedia.org/resource/Allen_Drury"	"English"	"http://en.wikipedia.org/wiki/Advise_and_Consent?oldid=603830109"	"Drury, Allen"	"http://en.wikipedia.org/wiki/Allen_Drury?oldid=604241032"
"http://dbpedia.org/resource/Advise_and_Consent"	"Advise and Consent"	"http://dbpedia.org/resource/Allen_Drury"	"English"	"http://en.wikipedia.org/wiki/Advise_and_Consent?oldid=603830109"	"Allen Drury"	"http://en.wikipedia.org/wiki/Allen_Drury?oldid=604241032"
"http://dbpedia.org/resource/After_Henry_(book)"	"After Henry"	"http://dbpedia.org/resource/Joan_Didion"	"English"	"http://en.wikipedia.org/wiki/After_Henry_(book)?oldid=595011019"	"Didion, Joan"	"http://en.wikipedia.org/wiki/Joan_Didion?oldid=604974468"
"http://dbpedia.org/resource/After_Henry_(book)"	"After Henry"	"http://dbpedia.org/resource/Joan_Didion"	"English"	"http://en.wikipedia.org/wiki/After_Henry_(book)?oldid=595011019"	"Joan Didion"	"http://en.wikipedia.org/wiki/Joan_Didion?oldid=604974468"
